scientificName,catalogNumber,recordedBy,eventDate,year,country,stateProvince,decimalLatitude,decimalLongitude
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963763,['Leonard Parmenter'],,1940,United Kingdom,England,51.25979,0.01319
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963751,,,1902,United Kingdom,England,51.14637,0.87471
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963746,,,1902,United Kingdom,England,51.14637,0.87471
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963743,,,1902,United Kingdom,England,51.14637,0.87471
"Aedes (Ochlerotatus) punctor Kirby, 1837",BMNH(E)964548,['Mr Bruce C. Townsend'],,1987,United Kingdom,England,51.3472,-0.3738
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963688,['Mr Bruce C. Townsend'],,1987,United Kingdom,England,51.3472,-0.3738
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963687,['Mr Bruce C. Townsend'],,1987,United Kingdom,England,51.3472,-0.3738
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963144,['H. F. Waddington'],,1908,United Kingdom,England,50.719153,-1.880752
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965748,['Dr Peter F. Mattingly'],,1972,United Kingdom,England,51.1390,-0.0397
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965272,['M. F. Madelin'],,1963,United Kingdom,England,50.822519,-0.137166
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963139,['H. F. Waddington'],,1908,United Kingdom,England,50.719153,-1.880752
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965871,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965870,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965869,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965868,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965867,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965866,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965865,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965864,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965863,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965862,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965861,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965860,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965859,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965858,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965857,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965856,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965855,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965853,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965852,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965851,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965850,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965849,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965848,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965847,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965846,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965872,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1394
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965854,"['Dr Erica McAlister', 'Dr Ralph E. Harbach']",,2007,United Kingdom,England,51.6619,-0.1361
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963596,['Dr Richard P. Lane'],,1969,United Kingdom,England,51.005801,-0.143643
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963724,['Dr Richard P. Lane'],,1969,United Kingdom,England,51.005801,-0.143643
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963602,['Dr Richard P. Lane'],,1969,United Kingdom,England,51.005801,-0.143643
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963601,['Dr Richard P. Lane'],,1969,United Kingdom,England,51.005801,-0.143643
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963600,['Dr Richard P. Lane'],,1969,United Kingdom,England,51.005801,-0.143643
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963599,['Dr Richard P. Lane'],,1969,United Kingdom,England,51.005801,-0.143643
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963598,['Dr Richard P. Lane'],,1969,United Kingdom,England,51.005801,-0.143643
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963597,['Dr Richard P. Lane'],,1969,United Kingdom,England,51.005801,-0.143643
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963595,['Dr Richard P. Lane'],,1969,United Kingdom,England,51.005801,-0.143643
"Aedes (Ochlerotatus) cantans Meigen, 1818",BMNH(E)963594,['Dr Richard P. Lane'],,1969,United Kingdom,England,51.005801,-0.143643
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964217,['Leonard Parmenter'],,1935,United Kingdom,England,50.781100,0.172631
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964216,['Leonard Parmenter'],,1935,United Kingdom,England,50.781100,0.172631
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964215,['Leonard Parmenter'],,1935,United Kingdom,England,50.781100,0.172631
"Aedes (Ochlerotatus) punctor Kirby, 1837",BMNH(E)964475,['Leonard Parmenter'],,1968,United Kingdom,England,50.641895,-1.95276
"Aedes (Ochlerotatus) caspius Pallas, 1771",BMNH(E)963955,['Leonard Parmenter'],,1961,United Kingdom,England,50.641895,-1.95276
"Culiseta (Culicella) morsitans (Theobald, 1901)",BMNH(E)965495,['Frederick W. Edwards'],,1929,Ireland,Kerry,52.061594,-9.504900
"Aedes (Ochlerotatus) caspius Pallas, 1771",BMNH(E)963933,['Frederick W. Edwards'],,1920,United Kingdom,England,51.418316,-0.220628
"Aedes (Ochlerotatus) caspius Pallas, 1771",BMNH(E)963924,['Frederick W. Edwards'],,1920,United Kingdom,England,51.418316,-0.220628
"Aedes (Ochlerotatus) caspius Pallas, 1771",BMNH(E)963923,['Frederick W. Edwards'],,1920,United Kingdom,England,51.418316,-0.220628
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965749,['Dr Peter F. Mattingly'],,1972,United Kingdom,England,51.1390,-0.0397
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963154,['The Honorable Nathaniel Charles Rothschild'],,1913,United Kingdom,England,52.43,-0.23
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963153,['The Honorable Nathaniel Charles Rothschild'],,1913,United Kingdom,England,52.43,-0.23
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963152,['The Honorable Nathaniel Charles Rothschild'],,1913,United Kingdom,England,52.43,-0.23
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963151,['The Honorable Nathaniel Charles Rothschild'],,1913,United Kingdom,England,52.43,-0.23
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963150,['The Honorable Nathaniel Charles Rothschild'],,1913,United Kingdom,England,52.43,-0.23
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963149,['The Honorable Nathaniel Charles Rothschild'],,1913,United Kingdom,England,52.43,-0.23
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963148,['The Honorable Nathaniel Charles Rothschild'],,1913,United Kingdom,England,52.43,-0.23
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963147,['The Honorable Nathaniel Charles Rothschild'],,1913,United Kingdom,England,52.43,-0.23
Culex culex pipiens,BMNH(E)966051,,,1977,United Kingdom,England,51.532720,0.076651
Culex culex pipiens,BMNH(E)966043,,,1977,United Kingdom,England,51.532720,0.076651
Culex culex pipiens,BMNH(E)964919,,,1977,United Kingdom,England,51.532720,0.076651
Culex culex pipiens,BMNH(E)964901,['E. G. Tweedy'],,1964,United Kingdom,England,51.532720,0.076651
Culex culex pipiens,BMNH(E)964900,['E. G. Tweedy'],,1964,United Kingdom,England,51.532720,0.076651
Culex culex pipiens,BMNH(E)964899,['E. G. Tweedy'],,1964,United Kingdom,England,51.532720,0.076651
Culex culex pipiens,BMNH(E)964898,['E. G. Tweedy'],,1964,United Kingdom,England,51.532720,0.076651
Culex culex pipiens,BMNH(E)964878,['R. J. Cairns'],,1957,United Kingdom,England,51.388,0.506731
Culex culex pipiens,BMNH(E)964804,['R. T. Sellers'],,1953,United Kingdom,England,51.478396,0.323017
Culex culex pipiens,BMNH(E)964747,['William E. China'],,1942,United Kingdom,England,54.396118,-2.964132
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964230,['Lieutenant Colonel John W. Yerbury'],,1907,United Kingdom,England,51.848181,1.267737
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964225,['Lieutenant Colonel John W. Yerbury'],,1907,United Kingdom,England,51.848181,1.267737
"Aedes (Ochlerotatus) punctor Kirby, 1837",BMNH(E)964385,,,1964,United Kingdom,England,50.641895,-1.95276
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965744,['E. G. Tweedy'],,1964,United Kingdom,England,51.532720,0.076651
"Culex (Culex) pipiens f.molestus Forskal, 1775",BMNH(E)965061,,,1961,United Kingdom,England,51.532720,0.076651
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965743,['E. G. Tweedy'],,1964,United Kingdom,England,51.532720,0.076651
"Culex (Culex) pipiens f.molestus Forskal, 1775",BMNH(E)965060,,,1961,United Kingdom,England,51.532720,0.076651
"Anopheles (Anopheles) atroparvus Van Thiel, 1927",BMNH(E)962877,,,1917,United Kingdom,England,51.759345,0.544727
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965285,['C. H. Evans'],,1952,United Kingdom,England,51.388,0.506731
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964070,['C. H. Evans'],,1952,United Kingdom,England,51.388,0.506731
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964058,['C. H. Evans'],,1948,United Kingdom,England,51.388,0.506731
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963136,['H. F. Waddington'],,1908,United Kingdom,England,50.719153,-1.880752
"Anopheles (Anopheles) claviger (Meigen, 1804)",BMNH(E)963049,['J A. Graham'],,1943,United Kingdom,England,50.692712,-1.316711
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)966200,['J. K. G.'],,1930,United Kingdom,England,50.719153,-1.880752
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965830,['J A. Graham'],,1943,United Kingdom,England,50.692712,-1.316711
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963140,['H. F. Waddington'],,1908,United Kingdom,England,50.719153,-1.880752
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965829,['J A. Graham'],,1943,United Kingdom,England,50.692712,-1.316711
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)963999,['Lieutenant Colonel John W. Yerbury'],,1907,United Kingdom,England,51.848181,1.267737
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963142,['H. F. Waddington'],,1908,United Kingdom,England,50.719153,-1.880752
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965271,['M. F. Madelin'],,1963,United Kingdom,England,50.822519,-0.137166
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963137,['H. F. Waddington'],,1908,United Kingdom,England,50.719153,-1.880752
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965270,['M. F. Madelin'],,1963,United Kingdom,England,50.822519,-0.137166
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965269,['M. F. Madelin'],,1963,United Kingdom,England,50.822519,-0.137166
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965273,['M. F. Madelin'],,1963,United Kingdom,England,50.822519,-0.137166
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965831,['J A. Graham'],,1943,United Kingdom,England,50.692712,-1.316711
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963141,['H. F. Waddington'],,1908,United Kingdom,England,50.719153,-1.880752
"Aedes (Aedes) cinereus Meigen, 1818",BMNH(E)963138,['H. F. Waddington'],,1908,United Kingdom,England,50.719153,-1.880752
"Anopheles (Anopheles) atroparvus Van Thiel, 1927",BMNH(E)962889,['R. E. Brandram-Jones'],,1953,United Kingdom,England,51.956847,-2.639361
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964000,['Lieutenant Colonel John W. Yerbury'],,1907,United Kingdom,England,51.848181,1.267737
"Anopheles (Anopheles) claviger (Meigen, 1804)",BMNH(E)963048,['J A. Graham'],,1943,United Kingdom,England,50.692712,-1.316711
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)963979,,,1964,United Kingdom,England,50.641895,-1.95276
"Anopheles (Anopheles) plumbeus Stephens, 1828",BMNH(E)963133,['Lieutenant Colonel John W. Yerbury'],,1906,United Kingdom,England,50.641895,-1.95276
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965275,['M. F. Madelin'],,1963,United Kingdom,England,50.822519,-0.137166
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965274,['M. F. Madelin'],,1963,United Kingdom,England,50.822519,-0.137166
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964003,['Lieutenant Colonel John W. Yerbury'],,1907,United Kingdom,England,51.848181,1.267737
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965825,['J A. Graham'],,1943,United Kingdom,England,50.692712,-1.316711
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)965824,['J A. Graham'],,1943,United Kingdom,England,50.692712,-1.316711
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964002,['Lieutenant Colonel John W. Yerbury'],,1907,United Kingdom,England,51.848181,1.267737
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964001,['Lieutenant Colonel John W. Yerbury'],,1907,United Kingdom,England,51.848181,1.267737
"Culiseta (Culicella) fumipennis (Stephens, 1825)",BMNH(E)965420,['James J. King'],,1916,United Kingdom,Scotland,57.0539,-2.4910
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965284,['Dr J Muspratt'],,1963,United Kingdom,England,50.822519,-0.137166
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965283,['Dr J Muspratt'],,1963,United Kingdom,England,50.822519,-0.137166
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965282,['Dr J Muspratt'],,1963,United Kingdom,England,50.822519,-0.137166
"Culex (Barraudius) torrentium Martini, 1925",BMNH(E)965281,['Dr J Muspratt'],,1963,United Kingdom,England,50.822519,-0.137166
"Aedes (Ochlerotatus) flavescens (Theobald, 1901)",BMNH(E)964243,['Percy G. Shute'],,1928,United Kingdom,England,51.848181,1.267737
"Culiseta (Culiseta) annulata Schrank, 1776",BMNH(E)966198,['Leonard Parmenter'],,1964,United Kingdom,England,52.409022,-0.215247
"Culiseta (Culicella) morsitans (Theobald, 1901)",BMNH(E)966222,['Frederick W. Edwards'],,1919,United Kingdom,England,52.409022,-0.215247
"Culiseta (Culicella) morsitans (Theobald, 1901)",BMNH(E)966221,['Frederick W. Edwards'],,1919,United Kingdom,England,52.409022,-0.215247
"Aedes (Ochlerotatus) rusticus Rossi, 1837",BMNH(E)964579,['Frederick W. Edwards'],,1919,United Kingdom,England,52.409022,-0.215247
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964165,['Dr Richard I. Vane-Wright'],,1970,Ireland,Wicklow,53.079968,-6.038035
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964164,['Dr Richard I. Vane-Wright'],,1970,Ireland,Wicklow,53.079968,-6.038035
"Aedes (Ochlerotatus) annulipes (Meigen, 1830)",BMNH(E)963437,['Frederick W. Edwards'],,1936,United Kingdom,England,52.310311,0.294232
"Aedes (Ochlerotatus) annulipes (Meigen, 1830)",BMNH(E)963436,['Frederick W. Edwards'],,1924,United Kingdom,England,51.994999,-0.18806
"Coquillettidia (Coquillettidia) richiardii (Ficalbi, 1889)",BMNH(E)964647,['Frederick W. Edwards'],,1915,United Kingdom,England,52.310025,0.308888
"Aedes (Ochlerotatus) detritus Haliday, 1833",BMNH(E)964163,['Dr Richard I. Vane-Wright'],,1970,Ireland,Wicklow,53.079968,-6.038035
"Anopheles (Anopheles) atroparvus Van Thiel, 1927",BMNH(E)962878,['Frederick W. Edwards'],,1920,United Kingdom,England,50.253262,-3.657158
"Anopheles (Anopheles) atroparvus Van Thiel, 1927",BMNH(E)962858,['Frederick W. Edwards'],,1920,United Kingdom,England,50.253262,-3.657158
"Culiseta (Allotheobaldia) longiareolata Macquart, 1838",BMNH(E)965384,['W D. Lang'],,1905,United Kingdom,England,51.583938,-0.363235
"Coquillettidia (Coquillettidia) richiardii (Ficalbi, 1889)",BMNH(E)964672,['L. H. England'],,1952,United Kingdom,England,51.8917,0.903
"Aedes (Ochlerotatus) annulipes (Meigen, 1830)",BMNH(E)966484,['Leonard Parmenter'],,1950,United Kingdom,England,52.310025,0.308888
"Aedes (Ochlerotatus) annulipes (Meigen, 1830)",BMNH(E)963459,['Professor Owain Westmacott Richards'],,1964,United Kingdom,England,52.409022,-0.215247
"Aedes (Finlaya) geniculatus (Olivier, 1791)",BMNH(E)963315,['Frederick W. Edwards'],,1917,United Kingdom,England,51.994999,-0.18806
"Aedes (Ochlerotatus) annulipes (Meigen, 1830)",NHMUK014036777,"['Olga Sivell', 'Dr Duncan Sivell', 'Ryan Mitchell']",,2021,United Kingdom,England,51.693216,-1.3257674
"Aedes (Ochlerotatus) annulipes (Meigen, 1830)",NHMUK014036776,"['Olga Sivell', 'Dr Duncan Sivell', 'Ryan Mitchell']",,2021,United Kingdom,England,51.693216,-1.3257674
"Aedes (Ochlerotatus) rusticus Rossi, P., 1790",NHMUK014037032,"['Olga Sivell', 'Dr Duncan Sivell', 'Ryan Mitchell']",,2021,United Kingdom,England,51.693216,-1.3257674
"Aedes (Ochlerotatus) annulipes (Meigen, 1830)",NHMUK014036775,"['Olga Sivell', 'Dr Duncan Sivell', 'Ryan Mitchell']",,2021,United Kingdom,England,51.693216,-1.3257674
"Aedes (Ochlerotatus) rusticus Rossi, P., 1790",NHMUK014036732,"['Olga Sivell', 'Dr Duncan Sivell', 'Ryan Mitchell']",,2021,United Kingdom,England,51.693216,-1.3257674
"Coquillettidia (Coquillettidia) richiardii (Ficalbi, 1889)",NHMUK015059613,['Dr Andrew Gardiner'],,2022,United Kingdom,England,52.717341927647,1.5012097625348
"Coquillettidia (Coquillettidia) richiardii (Ficalbi, 1889)",NHMUK015059615,['Dr Andrew Gardiner'],,2022,United Kingdom,England,52.717341927647,1.5012097625348
"Culiseta (Culiseta) annulata Schrank, 1776",NHMUK015054669,['Olga Sivell'],,2022,United Kingdom,England,52.6925,1.4594
"Coquillettidia (Coquillettidia) richiardii (Ficalbi, 1889)",NHMUK015059614,['Dr Andrew Gardiner'],,2022,United Kingdom,England,52.717341927647,1.5012097625348
"Coquillettidia (Coquillettidia) richiardii (Ficalbi, 1889)",NHMUK014438445,['Dr Anthony G. Irwin'],,2022,United Kingdom,England,52.397110,0.113258
"Aedes (Ochlerotatus) cantans (Meigen, 1818)",NHMUK010633648,['Clement D. Ramsdale'],,1987,United Kingdom,England,50.895796,-0.000746
Aedes caspius Pallas,NHMUK010633692,['Mr Eric G. Philp'],,1980,United Kingdom,England,51.4083,0.5675
"Aedes (Ochlerotatus) annulipes (Meigen, 1830)",NHMUK010633691,['Mr Eric G. Philp'],,1975,United Kingdom,England,51.0824,0.8293
Culiseta annulata Schrank,NHMUK010633690,['Mr Eric G. Philp'],,1974,United Kingdom,England,51.3271,0.8593
Culiseta annulata Schrank,NHMUK010633689,['Mr Eric G. Philp'],,1980,United Kingdom,England,51.344764,0.892948
Culiseta annulata Schrank,NHMUK010633688,['Mr Eric G. Philp'],,1968,United Kingdom,England,51.3043,0.4781
"Culex pipiens Linnaeus, 1758",NHMUK010633687,['Mr Eric G. Philp'],,1974,United Kingdom,England,51.3043,0.4781
"Aedes (Ochlerotatus) detritus (Haliday, 1833)",NHMUK010633685,['Mr Eric G. Philp'],,1974,United Kingdom,England,51.4438,0.2552
"Aedes (Ochlerotatus) detritus (Haliday, 1833)",NHMUK010633684,['Mr Eric G. Philp'],,1974,United Kingdom,England,51.4438,0.2552
"Aedes (Ochlerotatus) detritus (Haliday, 1833)",NHMUK010633683,['Mr Eric G. Philp'],,1974,United Kingdom,England,51.4438,0.2552
"Aedes (Ochlerotatus) detritus (Haliday, 1833)",NHMUK010633682,['Mr Eric G. Philp'],,1974,United Kingdom,England,51.4438,0.2552
"Aedes (Ochlerotatus) detritus (Haliday, 1833)",NHMUK010633681,['Mr Eric G. Philp'],,1974,United Kingdom,England,51.4438,0.2552
"Culicidae Meigen, 1818",BMNH(E)966464,['Dr Richard I. Vane-Wright'],,1970,Ireland,Clare,52.98320007,-8.937399864
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815907,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815906,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815905,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815904,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815903,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815902,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815901,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) macarthuri Colless, 1956",NHMUK012815900,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815897,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815896,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815890,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815891,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815892,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815893,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815894,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815895,['Dr Catherine Walton'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815889,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815888,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815887,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815886,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815885,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815884,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815883,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815881,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
"Anopheles (Cellia) balabacensis Baisas, 1936",NHMUK012815880,['Dr Ralph E. Harbach'],,1996,Malaysia,Sabah,4.9490,117.6917
